inner_x,inner_y,outer_x,outer_y
4.226085358333333986e+00,4.442448945273333116e+00,3.925108760333333446e+00,3.428963173332530534e+00
4.226084933333333460e+00,4.442114056319999449e+00,3.925107621333332020e+00,3.428065670937596288e+00
4.226084558333333518e+00,4.441779958646666415e+00,3.925106616333332354e+00,3.427170289173063544e+00
4.226084233333333273e+00,4.441446651093333031e+00,3.925105745333331342e+00,3.426277024930130199e+00
4.226083958333333612e+00,4.441114132500000089e+00,3.925105008333332535e+00,3.425385875099998145e+00
4.226083733333333647e+00,4.440782401706666604e+00,3.925104405333332380e+00,3.424496836573863945e+00
4.226083558333333379e+00,4.440451457553333370e+00,3.925103936333331767e+00,3.423609906242931267e+00
4.226083433333333694e+00,4.440121298879999401e+00,3.925103601333332470e+00,3.422725080998396230e+00
4.226083358333333706e+00,4.439791924526666378e+00,3.925103400333332715e+00,3.421842357731463835e+00
4.226083333333333414e+00,4.439463333333333317e+00,3.925103333333331612e+00,3.420961733333331090e+00
4.226083358333333706e+00,4.439135524140000122e+00,3.925103400333332715e+00,3.420083204695198109e+00
4.226083433333333694e+00,4.438808495786666697e+00,3.925103601333332470e+00,3.419206768708264566e+00
4.226083558333333379e+00,4.438482247113332946e+00,3.925103936333331767e+00,3.418332422263730130e+00
4.226083733333333647e+00,4.438156776959999661e+00,3.925104405333332380e+00,3.417460162252797140e+00
4.226083958333333612e+00,4.437832084166666746e+00,3.925105008333332535e+00,3.416589985566664822e+00
4.226084233333333273e+00,4.437508167573333218e+00,3.925105745333331342e+00,3.415721889096531072e+00
4.226084558333333518e+00,4.437185026019999867e+00,3.925106616333332354e+00,3.414855869733597338e+00
4.226084933333333460e+00,4.436862658346666599e+00,3.925107621333332020e+00,3.413991924369064179e+00
4.226085358333333986e+00,4.436541063393333317e+00,3.925108760333333446e+00,3.413130049894131268e+00
4.226085833333333319e+00,4.436220239999999926e+00,3.925110033333331749e+00,3.412270243199997388e+00
4.226086358333333237e+00,4.435900187006666329e+00,3.925111440333331370e+00,3.411412501177863543e+00
4.226086933333333739e+00,4.435580903253333318e+00,3.925112981333332751e+00,3.410556820718930737e+00
4.226087558333333938e+00,4.435262387579999910e+00,3.925114656333333230e+00,3.409703198714397310e+00
4.226088233333333832e+00,4.434944638826666008e+00,3.925116465333332805e+00,3.408851632055462488e+00
4.226088958333333423e+00,4.434627655833333293e+00,3.925118408333331921e+00,3.408002117633331274e+00
4.226089733333333598e+00,4.434311437439999892e+00,3.925120485333332354e+00,3.407154652339197565e+00
4.226090558333333469e+00,4.433995982486666598e+00,3.925122696333331884e+00,3.406309233064264141e+00
4.226091433333333924e+00,4.433681289813333315e+00,3.925125041333333176e+00,3.405465856699731120e+00
4.226092358333333188e+00,4.433367358259999946e+00,3.925127520333331343e+00,3.404624520136797727e+00
4.226093333333333923e+00,4.433054186666666396e+00,3.925130133333333049e+00,3.403785220266663636e+00
4.226094358333333467e+00,4.432741773873333457e+00,3.925132880333332075e+00,3.402947953980531182e+00
4.226095433333333595e+00,4.432430118720000145e+00,3.925135761333332418e+00,3.402112718169598260e+00
4.226096558333333419e+00,4.432119220046666364e+00,3.925138776333331858e+00,3.401279509725063654e+00
4.226097733333333828e+00,4.431809076693332905e+00,3.925141925333333059e+00,3.400448325538129701e+00
4.226098958333333933e+00,4.431499687499999673e+00,3.925145208333333358e+00,3.399619162499996960e+00
4.226100233333333733e+00,4.431191051306666573e+00,3.925148625333332753e+00,3.398792017501864215e+00
4.226101558333333230e+00,4.430883166953333507e+00,3.925152176333331244e+00,3.397966887434931582e+00
4.226102933333333311e+00,4.430576033279999493e+00,3.925155861333331497e+00,3.397143769190396512e+00
4.226104358333333977e+00,4.430269649126666209e+00,3.925159680333333512e+00,3.396322659659463117e+00
4.226105833333333450e+00,4.429964013333332673e+00,3.925163633333331958e+00,3.395503555733329293e+00
4.226107358333333508e+00,4.429659124739999676e+00,3.925167720333332166e+00,3.394686454303196932e+00
4.226108933333333262e+00,4.429354982186666234e+00,3.925171941333331471e+00,3.393871352260263485e+00
4.226110558333333600e+00,4.429051584513333140e+00,3.925176296333332537e+00,3.393058246495730401e+00
4.226112233333333634e+00,4.428748930559999408e+00,3.925180785333332256e+00,3.392247133900796463e+00
4.226113958333333365e+00,4.428447019166666720e+00,3.925185408333331516e+00,3.391438011366664895e+00
4.226115733333333679e+00,4.428145849173333204e+00,3.925190165333332537e+00,3.390630875784530929e+00
4.226117558333333690e+00,4.427845419419999651e+00,3.925195056333332655e+00,3.389825724045596900e+00
4.226119433333333397e+00,4.427545728746666853e+00,3.925200081333331870e+00,3.389022553041065144e+00
4.226121358333333689e+00,4.427246775993332939e+00,3.925205240333332402e+00,3.388221359662130006e+00
4.226123333333333676e+00,4.426948559999999588e+00,3.925210533333332474e+00,3.387422140799996484e+00
4.226125358333333359e+00,4.426651079606666706e+00,3.925215960333331644e+00,3.386624893345864251e+00
4.226127433333333627e+00,4.426354333653333306e+00,3.925221521333332575e+00,3.385829614190931203e+00
4.226129558333333591e+00,4.426058320980000182e+00,3.925227216333332159e+00,3.385036300226398343e+00
4.226131733333333251e+00,4.425763040426666350e+00,3.925233045333331283e+00,3.384244948343463566e+00
4.226133958333333496e+00,4.425468490833333490e+00,3.925239008333332169e+00,3.383455555433331430e+00
4.226136233333333436e+00,4.425174671039999730e+00,3.925245105333331708e+00,3.382668118387196721e+00
4.226138558333333961e+00,4.424881579886666749e+00,3.925251336333333452e+00,3.381882634096264439e+00
4.226140933333333294e+00,4.424589216213332676e+00,3.925257701333331628e+00,3.381099099451729373e+00
4.226143358333333211e+00,4.424297578860000080e+00,3.925264200333331122e+00,3.380317511344798298e+00
4.226145833333333712e+00,4.424006666666666199e+00,3.925270833333332821e+00,3.379537866666662893e+00
4.226148358333333910e+00,4.423716478473332714e+00,3.925277600333333172e+00,3.378760162308529491e+00
4.226150933333333803e+00,4.423427013119999529e+00,3.925284501333333065e+00,3.377984395161596431e+00
4.226153558333333393e+00,4.423138269446666548e+00,3.925291536333331610e+00,3.377210562117063830e+00
4.226156233333333567e+00,4.422850246293332788e+00,3.925298705333332361e+00,3.376438660066129582e+00
4.226158958333333437e+00,4.422562942499999927e+00,3.925306008333331764e+00,3.375668685899997357e+00
4.226161733333333892e+00,4.422276356906666095e+00,3.925313445333332929e+00,3.374900636509862828e+00
4.226164558333334043e+00,4.421990488353332971e+00,3.925321016333333635e+00,3.374134508786930109e+00
4.226167433333333889e+00,4.421705335679999571e+00,3.925328721333332993e+00,3.373370299622396651e+00
4.226170358333333432e+00,4.421420897726666688e+00,3.925336560333331892e+00,3.372608005907464346e+00
4.226173333333333559e+00,4.421137173333333337e+00,3.925344533333332109e+00,3.371847624533331089e+00
4.226176358333333383e+00,4.420854161339999422e+00,3.925352640333331866e+00,3.371089152391196109e+00
4.226179433333333790e+00,4.420571860586666624e+00,3.925360881333332941e+00,3.370332586372264405e+00
4.226182558333333894e+00,4.420290269913333070e+00,3.925369256333333112e+00,3.369577923367730321e+00
4.226185733333333694e+00,4.420009388159999553e+00,3.925377765333332825e+00,3.368825160268796637e+00
4.226188958333334078e+00,4.419729214166666864e+00,3.925386408333333854e+00,3.368074293966665245e+00
4.226192233333333270e+00,4.419449746773333132e+00,3.925395185333331316e+00,3.367325321352530487e+00
4.226195558333333935e+00,4.419170984820000037e+00,3.925404096333333204e+00,3.366578239317597809e+00
4.226198933333333407e+00,4.418892927146666594e+00,3.925413141333331968e+00,3.365833044753064218e+00
4.226202358333333464e+00,4.418615572593332708e+00,3.925422320333332049e+00,3.365089734550129386e+00
4.226205833333333217e+00,4.418338920000000059e+00,3.925431633333331227e+00,3.364348305599997868e+00
4.226209358333333554e+00,4.418062968206666774e+00,3.925441080333332167e+00,3.363608754793864897e+00
4.226212933333333588e+00,4.417787716053332758e+00,3.925450661333332203e+00,3.362871079022929699e+00
4.226216558333333317e+00,4.417513162379999692e+00,3.925460376333331780e+00,3.362135275178396832e+00
4.226220233333333631e+00,4.417239306026666590e+00,3.925470225333332230e+00,3.361401340151464190e+00
4.226223958333333641e+00,4.416966145833333357e+00,3.925480208333332222e+00,3.360669270833331446e+00
4.226227733333333347e+00,4.416693680639999897e+00,3.925490325333331754e+00,3.359939064115197382e+00
4.226231558333333638e+00,4.416421909286666114e+00,3.925500576333332603e+00,3.359210716888263004e+00
4.226235433333333624e+00,4.416150830613332801e+00,3.925510961333332549e+00,3.358484226043729759e+00
4.226239358333333307e+00,4.415880443459999860e+00,3.925521480333331592e+00,3.357759588472797319e+00
4.226243333333333574e+00,4.415610746666666309e+00,3.925532133333332396e+00,3.357036801066663578e+00
4.226247358333333537e+00,4.415341739073332938e+00,3.925542920333332297e+00,3.356315860716529986e+00
4.226251433333334084e+00,4.415073419519999653e+00,3.925553841333333516e+00,3.355596764313596658e+00
4.226255558333333440e+00,4.414805786846666358e+00,3.925564896333332054e+00,3.354879508749063710e+00
4.226259733333333379e+00,4.414538839893332955e+00,3.925576085333331910e+00,3.354164090914130369e+00
4.226263958333333903e+00,4.414272577499999350e+00,3.925587408333333084e+00,3.353450507699996308e+00
4.226268233333333235e+00,4.414006998506666335e+00,3.925598865333331133e+00,3.352738755997863862e+00
4.226272558333334040e+00,4.413742101753332925e+00,3.925610456333333609e+00,3.352028832698930039e+00
4.226276933333333652e+00,4.413477886079999912e+00,3.925622181333332517e+00,3.351320734694397618e+00
4.226281358333333849e+00,4.413214350326666313e+00,3.925634040333333186e+00,3.350614458875463164e+00
4.226285833333333741e+00,4.412951493333332920e+00,3.925646033333332952e+00,3.349910002133329900e+00
4.226290358333333330e+00,4.412689313939999636e+00,3.925658160333331814e+00,3.349207361359196611e+00
4.226294933333333503e+00,4.412427810986666366e+00,3.925670421333331994e+00,3.348506533444263411e+00
4.226299558333333373e+00,4.412166983313333013e+00,3.925682816333331715e+00,3.347807515279730417e+00
4.226304233333333826e+00,4.411906829759999482e+00,3.925695345333332753e+00,3.347110303756796412e+00
4.226308958333333976e+00,4.411647349166666565e+00,3.925708008333333332e+00,3.346414895766664177e+00
4.226313733333333822e+00,4.411388540373333278e+00,3.925720805333333008e+00,3.345721288200531163e+00
4.226318558333333364e+00,4.411130402219999525e+00,3.925733736333331780e+00,3.345029477949596597e+00
4.226323433333333490e+00,4.410872933546666097e+00,3.925746801333331870e+00,3.344339461905062816e+00
4.226328358333333313e+00,4.410616133193332900e+00,3.925760000333331501e+00,3.343651236958129935e+00
4.226333333333333719e+00,4.410359999999999836e+00,3.925773333333332893e+00,3.342964799999997183e+00
4.226338358333333822e+00,4.410104532806666811e+00,3.925786800333332938e+00,3.342280147921864675e+00
4.226343433333333621e+00,4.409849730453332839e+00,3.925800401333332523e+00,3.341597277614929862e+00
4.226348558333334005e+00,4.409595591779999602e+00,3.925814136333333426e+00,3.340916185970396413e+00
4.226353733333334084e+00,4.409342115626666114e+00,3.925828005333333870e+00,3.340236869879462667e+00
4.226358958333333860e+00,4.409089300833333169e+00,3.925842008333332966e+00,3.339559326233330516e+00
4.226364233333333331e+00,4.408837146239999782e+00,3.925856145333331604e+00,3.338883551923196968e+00
4.226369558333333387e+00,4.408585650686666746e+00,3.925870416333332003e+00,3.338209543840264359e+00
4.226374933333334027e+00,4.408334813013333076e+00,3.925884821333333718e+00,3.337537298875730585e+00
4.226380358333333476e+00,4.408084632059999564e+00,3.925899360333331867e+00,3.336866813920796648e+00
4.226385833333333508e+00,4.407835106666666114e+00,3.925914033333332220e+00,3.336198085866662666e+00
4.226391358333333237e+00,4.407586235673333519e+00,3.925928840333331227e+00,3.335531111604531418e+00
4.226396933333333550e+00,4.407338017919999906e+00,3.925943781333332439e+00,3.334865888025597691e+00
4.226402558333333559e+00,4.407090452246666068e+00,3.925958856333332303e+00,3.334202412021062933e+00
4.226408233333333264e+00,4.406843537493332796e+00,3.925974065333331264e+00,3.333540680482129481e+00
4.226413958333333554e+00,4.406597272499999995e+00,3.925989408333331987e+00,3.332880690299997894e+00
4.226419733333333539e+00,4.406351656106666681e+00,3.926004885333332250e+00,3.332222438365864292e+00
4.226425558333334109e+00,4.406106687153332757e+00,3.926020496333333831e+00,3.331565921570929234e+00
4.226431433333333487e+00,4.405862364479999904e+00,3.926036241333331844e+00,3.330911136806397721e+00
4.226437358333333449e+00,4.405618686926666250e+00,3.926052120333332063e+00,3.330258080963463208e+00
4.226443333333333996e+00,4.405375653333333474e+00,3.926068133333333599e+00,3.329606750933331583e+00
4.226449358333333350e+00,4.405133262539999706e+00,3.926084280333331566e+00,3.328957143607197189e+00
4.226455433333333289e+00,4.404891513386666624e+00,3.926100561333331740e+00,3.328309255876264139e+00
4.226461558333333812e+00,4.404650404713333245e+00,3.926116976333332786e+00,3.327663084631730772e+00
4.226467733333334031e+00,4.404409935359999473e+00,3.926133525333333374e+00,3.327018626764796316e+00
4.226473958333333947e+00,4.404170104166666100e+00,3.926150208333333502e+00,3.326375879166662664e+00
4.226480233333333558e+00,4.403930909973333030e+00,3.926167025333332283e+00,3.325734838728530374e+00
4.226486558333333754e+00,4.403692351620000167e+00,3.926183976333332826e+00,3.325095502341598230e+00
4.226492933333333646e+00,4.403454427946666527e+00,3.926201061333332465e+00,3.324457866897064129e+00
4.226499358333334122e+00,4.403217137793332903e+00,3.926218280333333865e+00,3.323821929286129961e+00
4.226505833333333406e+00,4.402980480000000085e+00,3.926235633333331698e+00,3.323187686399998064e+00
4.226512358333333275e+00,4.402744453406666203e+00,3.926253120333331292e+00,3.322555135129863224e+00
4.226518933333333727e+00,4.402509056853332936e+00,3.926270741333332648e+00,3.321924272366929998e+00
4.226525558333333876e+00,4.402274289180000189e+00,3.926288496333333100e+00,3.321295095002398057e+00
4.226532233333333721e+00,4.402040149226666088e+00,3.926306385333332649e+00,3.320667599927462632e+00
4.226538958333333262e+00,4.401806635833333203e+00,3.926324408333331295e+00,3.320041784033330501e+00
4.226545733333333388e+00,4.401573747839999662e+00,3.926342565333331702e+00,3.319417644211196894e+00
4.226552558333334098e+00,4.401341484086666256e+00,3.926360856333333871e+00,3.318795177352263259e+00
4.226559433333333615e+00,4.401109843413332889e+00,3.926379281333332472e+00,3.318174380347730157e+00
4.226566358333333717e+00,4.400878824659999466e+00,3.926397840333332834e+00,3.317555250088796370e+00
4.226573333333333515e+00,4.400648426666666779e+00,3.926416533333332293e+00,3.316937783466664680e+00
4.226580358333333898e+00,4.400418648273332956e+00,3.926435360333333069e+00,3.316321977372529872e+00
4.226587433333333976e+00,4.400189488319999676e+00,3.926454321333333386e+00,3.315707828697596948e+00
4.226594558333333751e+00,4.399960945646666843e+00,3.926473416333332800e+00,3.315095334333064692e+00
4.226601733333334110e+00,4.399733019093333475e+00,3.926492645333333531e+00,3.314484491170131442e+00
4.226608958333333277e+00,4.399505707499999474e+00,3.926512008333331583e+00,3.313875296099996426e+00
4.226616233333333916e+00,4.399279009706666521e+00,3.926531505333333172e+00,3.313267746013863757e+00
4.226623558333333364e+00,4.399052924553332744e+00,3.926551136333331637e+00,3.312661837802929554e+00
4.226630933333333395e+00,4.398827450879999823e+00,3.926570901333331864e+00,3.312057568358397042e+00
4.226638358333334011e+00,4.398602587526666774e+00,3.926590800333333409e+00,3.311454934571465003e+00
4.226645833333333435e+00,4.398378333333333501e+00,3.926610833333331829e+00,3.310853933333331334e+00
